planner,family,scene_idx,seed,success,steps,path_length,n_contacts,n_sensed
bug,collision_shortcut,68,68,True,91,5.656292,0,5
bug,sparse,69,69,True,72,4.603765,0,3
bug,cluttered,69,69,False,501,8.866458,0,10
bug,collision_required,69,69,False,501,34.65,0,5
bug,collision_shortcut,69,69,True,100,6.049416,0,8
bug,sparse,70,70,True,68,4.669247,0,0
bug,cluttered,70,70,True,96,5.758397,0,8
bug,collision_required,70,70,True,215,13.097882,0,24
bug,collision_shortcut,70,70,True,84,5.083524,0,6
bug,sparse,71,71,True,76,4.974831,0,3
bug,cluttered,71,71,True,78,4.974831,0,5
bug,collision_required,71,71,False,501,10.210793,0,24
bug,collision_shortcut,71,71,True,155,10.082894,0,7
bug,sparse,72,72,True,85,5.290198,0,4
bug,cluttered,72,72,True,154,9.319973,0,15
bug,collision_required,72,72,True,171,10.274975,0,22
bug,collision_shortcut,72,72,False,501,34.79,0,2
bug,sparse,73,73,True,64,3.98189,0,4
bug,cluttered,73,73,True,65,3.908228,0,6
bug,collision_required,73,73,True,196,12.154548,0,20
bug,collision_shortcut,73,73,True,77,4.693377,0,7
bug,sparse,74,74,True,65,4.30475,0,2
bug,cluttered,74,74,True,71,4.30475,0,9
bug,collision_required,74,74,True,192,11.797852,0,22
bug,collision_shortcut,74,74,True,117,7.098375,0,11
bug,sparse,75,75,True,70,4.508499,0,2
bug,cluttered,75,75,True,62,3.817343,0,6
bug,collision_required,75,75,True,269,16.790901,0,28
bug,collision_shortcut,75,75,True,114,6.997745,0,9
bug,sparse,76,76,True,68,4.390494,0,2
bug,cluttered,76,76,True,156,9.145323,0,20
bug,collision_required,76,76,False,501,17.809696,0,28
bug,collision_shortcut,76,76,True,107,6.315073,0,12
bug,sparse,77,77,True,56,3.812124,0,0
bug,cluttered,77,77,True,60,3.812124,0,4
bug,collision_required,77,77,True,148,8.755693,0,20
bug,collision_shortcut,77,77,True,176,11.021753,0,11
bug,sparse,78,78,True,69,4.308934,0,4
bug,cluttered,78,78,True,97,5.749374,0,10
bug,collision_required,78,78,True,213,13.068303,0,24
bug,collision_shortcut,78,78,True,76,4.565489,0,7
bug,sparse,79,79,True,54,3.620492,0,1
bug,cluttered,79,79,True,63,3.7956,0,6
bug,collision_required,79,79,True,190,11.437838,0,24
bug,collision_shortcut,79,79,False,501,34.23,0,8
bug,sparse,80,80,True,85,5.50668,0,3
bug,cluttered,80,80,True,99,5.909301,0,9
bug,collision_required,80,80,False,501,34.58,0,8
bug,collision_shortcut,80,80,False,501,34.72,0,3
bug,sparse,81,81,True,54,3.64868,0,0
bug,cluttered,81,81,True,131,7.979881,0,14
bug,collision_required,81,81,False,501,5.867476,0,8
bug,collision_shortcut,81,81,True,76,4.551972,0,5
bug,sparse,82,82,True,60,3.969081,0,2
bug,cluttered,82,82,True,94,5.499828,0,13
bug,collision_required,82,82,False,501,8.868111,0,17
bug,collision_shortcut,82,82,False,501,34.72,0,3
bug,sparse,83,83,True,78,5.005005,0,3
bug,cluttered,83,83,True,79,4.984704,0,5
bug,collision_required,83,83,False,501,33.11,0,25
bug,collision_shortcut,83,83,True,98,6.181161,0,7
bug,sparse,84,84,True,99,6.248565,0,6
bug,cluttered,84,84,True,130,7.492481,0,14
bug,collision_required,84,84,True,258,16.099776,0,23
bug,collision_shortcut,84,84,False,501,34.58,0,5
bug,sparse,85,85,True,76,4.950822,0,2
bug,cluttered,85,85,True,60,3.73015,0,5
bug,collision_required,85,85,True,198,11.781874,0,28
bug,collision_shortcut,85,85,True,94,5.705538,0,8
bug,sparse,86,86,True,58,3.803026,0,2
bug,cluttered,86,86,True,70,3.94962,0,10
bug,collision_required,86,86,True,224,13.473592,0,26
bug,collision_shortcut,86,86,True,86,5.218569,0,6
bug,sparse,87,87,True,65,3.965824,0,5
bug,cluttered,87,87,True,72,4.394894,0,6
bug,collision_required,87,87,False,501,6.289653,0,12
bug,collision_shortcut,87,87,True,80,4.921728,0,6
bug,sparse,88,88,True,87,5.517497,0,4
bug,cluttered,88,88,True,108,6.598373,0,9
bug,collision_required,88,88,True,180,10.606878,0,23
bug,collision_shortcut,88,88,True,80,4.948324,0,6
bug,sparse,89,89,True,106,6.996699,0,4
bug,cluttered,89,89,True,115,6.805068,0,12
bug,collision_required,89,89,True,184,10.989394,0,23
bug,collision_shortcut,89,89,True,105,6.361818,0,9
bug,sparse,90,90,True,89,5.686336,0,4
bug,cluttered,90,90,True,100,6.01616,0,12
bug,collision_required,90,90,True,205,12.473072,0,24
bug,collision_shortcut,90,90,False,501,34.58,0,6
bug,sparse,91,91,True,78,4.753881,0,6
bug,cluttered,91,91,True,76,4.541879,0,10
bug,collision_required,91,91,True,177,10.824418,0,19
bug,collision_shortcut,91,91,True,76,4.434366,0,7
bug,sparse,92,92,True,67,4.403834,0,1
bug,cluttered,92,92,True,159,9.980983,0,13
bug,collision_required,92,92,True,162,9.688581,0,20
bug,collision_shortcut,92,92,True,85,5.1498,0,6
bug,sparse,93,93,True,55,3.635552,0,2
bug,cluttered,93,93,True,57,3.635552,0,4
bug,collision_required,93,93,True,217,13.09272,0,25
bug,collision_shortcut,93,93,True,94,5.755204,0,9
bug,sparse,94,94,True,71,4.782394,0,1
bug,cluttered,94,94,False,501,34.02,0,14
bug,collision_required,94,94,True,170,10.245799,0,18
bug,collision_shortcut,94,94,True,88,5.396501,0,7
bug,sparse,95,95,True,84,5.201707,0,4
bug,cluttered,95,95,True,73,4.519771,0,8
bug,collision_required,95,95,False,501,7.875269,0,13
bug,collision_shortcut,95,95,True,86,5.055805,0,8
bug,sparse,96,96,True,59,3.694727,0,3
bug,cluttered,96,96,True,80,4.774628,0,9
bug,collision_required,96,96,True,170,10.420529,0,19
bug,collision_shortcut,96,96,True,107,6.431904,0,12
bug,sparse,97,97,True,83,5.025698,0,6
bug,cluttered,97,97,True,96,5.713787,0,12
bug,collision_required,97,97,False,501,34.51,0,6
bug,collision_shortcut,97,97,True,103,6.312247,0,7
bug,sparse,98,98,True,61,3.939474,0,3
bug,cluttered,98,98,True,85,4.831319,0,10
bug,collision_required,98,98,False,501,9.056195,0,15
bug,collision_shortcut,98,98,True,85,5.186551,0,7
bug,sparse,99,99,True,85,5.308949,0,7
bug,cluttered,99,99,True,99,5.686682,0,13
bug,collision_required,99,99,True,215,13.302073,0,22
bug,collision_shortcut,99,99,False,501,34.23,0,9
